name,mana_value,color_identity,types,subtypes,set,year,rarity
Colossadactyl,4.0,G,Creature,Dinosaur,lci,2023,2
Angel of Deliverance,8.0,W,Creature,Angel,psoi,2016,3
Black Carriage,5.0,B,Creature,Horse,hml,1995,3
Strength of Night,3.0,"B,G",Instant,,apc,2001,1
Hyena Umbra,1.0,W,Enchantment,Aura,roe,2010,1
Swooping Protector,4.0,W,Creature,"Bird,Citizen",snc,2022,2
Burrowguard Mentor,2.0,"G,W",Creature,"Rabbit,Soldier",blb,2024,2
Grim Javelineer,3.0,B,Creature,"Human,Warrior",dft,2025,1
Pool of Vigorous Growth,2.0,G,Artifact,,j21,2021,3
Twinscroll Shaman,3.0,R,Creature,"Dwarf,Shaman",stx,2021,1
"Athreos, Shroud-Veiled",6.0,"B,W","Legendary,Enchantment,Creature",God,thb,2020,4
Muse Vortex,2.0,U,Sorcery,,c21,2021,3
Hedron Blade,1.0,,Artifact,Equipment,bfz,2015,1
Slip Out the Back,1.0,U,Instant,,snc,2022,2
Skyfisher Spider,4.0,"B,G",Creature,Spider,bro,2022,2
Throne of Empires,4.0,,Artifact,,m12,2011,3
Sick and Tired,3.0,B,Instant,,ulg,1999,1
Author of Shadows,5.0,B,Creature,"Shade,Warlock",c21,2021,3
Dazzling Denial,2.0,U,Instant,,blb,2024,1
Plated Pegasus,3.0,W,Creature,Pegasus,tsp,2006,2
Ravine Raider,1.0,B,Creature,"Lizard,Rogue",blb,2024,1
Start the TARDIS,2.0,U,Sorcery,,who,2023,2
Sefris of the Hidden Ways,3.0,"B,U,W","Legendary,Creature","Human,Wizard",oafc,2021,4
Hotfoot Gnome,3.0,R,"Artifact,Creature",Gnome,lci,2023,1
Chainweb Aracnir,1.0,G,Creature,Spider,thb,2020,2
Bloodborn Scoundrels,6.0,B,Creature,"Vampire,Rogue",bbd,2018,1
Gravel Slinger,4.0,W,Creature,"Human,Soldier",ons,2002,1
Psychic Battle,5.0,U,Enchantment,,inv,2000,3
Crush the Weak,3.0,R,Sorcery,,khm,2021,2
Delete,2.0,R,Sorcery,,who,2023,3
Confront the Assault,5.0,W,Instant,,oana,2018,2
Endurance Bobblehead,3.0,,Artifact,Bobblehead,pip,2024,2
Caltrops,3.0,,Artifact,,uds,1999,2
Bloodthorn Taunter,2.0,R,Creature,"Human,Scout",ala,2008,1
Stalwart Speartail,3.0,"G,R",Creature,Dinosaur,ylci,2023,3
Crocanura,3.0,G,Creature,"Crocodile,Frog",gtc,2013,1
Canopy Gargantuan,7.0,G,Creature,Dragon,tdc,2025,3
Senator Peacock,5.0,U,"Legendary,Creature","Human,Advisor",clu,2024,3
Infernal Vessel,3.0,B,Creature,"Human,Cleric",fdn,2024,2
Prized Griffin,5.0,W,Creature,Griffin,eld,2019,1
Maestros Confluence,6.0,"B,R,U",Sorcery,,ncc,2022,3
Damping Engine,4.0,,Artifact,,ulg,1999,3
Yoke of the Damned,2.0,B,Enchantment,Aura,con,2009,1
Skywise Teachings,4.0,U,Enchantment,,dtk,2015,2
Kederekt Parasite,1.0,B,Creature,Horror,con,2009,3
Mindreaver,2.0,U,Creature,"Human,Wizard",bng,2014,3
Crystal Spray,3.0,U,Instant,,inv,2000,3
"Armix, Filigree Thrasher",3.0,B,"Legendary,Artifact,Creature",Golem,cmr,2020,2
Great Defender,1.0,W,Instant,,leg,1994,2
Arbor Colossus,5.0,G,Creature,Giant,ths,2013,3
Tuvasa the Sunlit,3.0,"G,U,W","Legendary,Creature","Merfolk,Shaman",c18,2018,4
"Morska, Undersea Sleuth",3.0,"G,U,W","Legendary,Creature","Vedalken,Fish,Detective",mkc,2024,4
Longshot Squad,4.0,G,Creature,"Dog,Archer",ktk,2014,1
Kor Aeronaut,2.0,W,Creature,"Kor,Soldier",zen,2009,2
Parish-Blade Trainee,2.0,W,Creature,"Human,Soldier",vow,2021,1
Hinterland Chef,3.0,G,Creature,"Human,Scout",ymid,2021,3
Rotlung Reanimator,3.0,B,Creature,"Zombie,Cleric",ons,2002,3
"Zethi, Arcane Blademaster",3.0,"U,W","Legendary,Creature","Human,Soldier",sld,2022,3
"Mairsil, the Pretender",4.0,"B,R,U","Legendary,Creature","Human,Wizard",c17,2017,4
Spellweaver Duo,7.0,U,Creature,"Human,Wizard",bbd,2018,1
Murmuring Phantasm,2.0,U,Creature,Spirit,dgm,2013,1
Mishra's Domination,2.0,R,Enchantment,Aura,bro,2022,1
Marsh Boa,1.0,G,Creature,Snake,pcy,2000,1
Haazda Exonerator,1.0,W,Creature,"Human,Cleric",dis,2006,1
Timberline Ridge,0.0,"G,R",Land,,ice,1995,3
Blazing Salvo,1.0,R,Instant,,ody,2001,1
Angel of Suffering,5.0,B,Creature,"Nightmare,Angel",psnc,2022,4
Roiling Terrain,4.0,R,Sorcery,,wwk,2010,1
Markov Crusader,5.0,B,Creature,"Vampire,Knight",emn,2016,2
Magus of the Balance,2.0,W,Creature,"Human,Wizard",c18,2018,3
Energy Vortex,5.0,U,Enchantment,,mir,1996,3
Flamebreak,3.0,R,Sorcery,,dst,2004,3
Last One Standing,3.0,"B,R",Sorcery,,bbd,2018,3
Giant Turtle,3.0,G,Creature,Turtle,leg,1994,1
Skycrash,2.0,R,Instant,,dft,2025,2
Cruel Celebrant,2.0,"B,W",Creature,Vampire,war,2019,2
Tread Upon,2.0,G,Instant,,dtk,2015,1
Wrecking Ogre,5.0,R,Creature,"Ogre,Warrior",gtc,2013,3
Wand of Vertebrae,1.0,,Artifact,,grn,2018,2
Bonecaller Cleric,2.0,B,Creature,"Human,Cleric",clb,2022,2
Taigam's Scheming,2.0,U,Sorcery,,ktk,2014,1
Lead Pipe,1.0,B,Artifact,"Clue,Equipment",mkm,2024,2
Sage of the Maze,3.0,G,Creature,"Elf,Wizard",m3c,2024,3
Tangleroot,3.0,G,Artifact,,mrd,2003,3
Goblin Assault Team,4.0,R,Creature,"Goblin,Warrior",war,2019,1
A-Bretagard Stronghold,0.0,"G,W",Land,,khm,2021,2
Channel Harm,6.0,W,Instant,,frf,2015,2
Nautiloid Ship,4.0,,Artifact,Vehicle,pclb,2022,4
Ruinous Gremlin,1.0,R,Creature,Gremlin,kld,2016,1
Lydia Frye,3.0,"B,U","Legendary,Creature","Human,Assassin",acr,2024,2
"Cynette, Jelly Drover",4.0,U,"Legendary,Creature","Human,Wizard",j25,2024,2
Arcbound Tracker,3.0,R,"Artifact,Creature",Dog,mh2,2021,1
Serra's Boon,3.0,W,Enchantment,Aura,plc,2007,2
Hanabi Blast,3.0,R,Instant,,chk,2004,2
Devouring Hellion,3.0,R,Creature,Hellion,war,2019,2
Glacial Stalker,6.0,U,Creature,Elemental,ktk,2014,1
Dire Fleet Poisoner,2.0,B,Creature,"Human,Pirate",rix,2018,3
Aether Theorist,2.0,U,Creature,"Vedalken,Rogue",kld,2016,1
Veteran of the Depths,4.0,W,Creature,"Merfolk,Soldier",lrw,2007,2
Protect the Negotiators,2.0,"U,W",Instant,,dmu,2022,2
Valakut Predator,3.0,R,Creature,Elemental,bfz,2015,1
Uproot,4.0,G,Sorcery,Arcane,bok,2005,1
Immortal Servitude,3.0,"B,W",Sorcery,,gtc,2013,3
Torpor Dust,3.0,"B,U",Enchantment,Aura,shm,2008,1
Breaching Hippocamp,4.0,U,Creature,"Horse,Fish",ths,2013,1
Cloud Pirates,1.0,U,Creature,"Human,Pirate",por,1997,1
Auramancer's Guise,4.0,U,Enchantment,Aura,plc,2007,2
Obstinate Familiar,1.0,R,Creature,Lizard,ody,2001,3
Kitesail Freebooter,2.0,B,Creature,"Human,Pirate",xln,2017,2
Hover Barrier,3.0,U,Creature,"Illusion,Wall",rtr,2012,2
Back on Track,5.0,B,Sorcery,,dft,2025,2
Keldon Raider,4.0,R,Creature,"Human,Warrior",dom,2018,1
Hand of Silumgar,2.0,B,Creature,"Human,Warrior",dtk,2015,1
Carrionette,2.0,B,Creature,Skeleton,tmp,1997,3
Cephalid Pathmage,3.0,U,Creature,"Octopus,Wizard",lgn,2003,1
Barony Vampire,3.0,B,Creature,Vampire,m11,2010,1
Snapping Creeper,3.0,G,Creature,Plant,wwk,2010,1
Charging Griffin,4.0,W,Creature,Griffin,m14,2013,1
Militant Monk,3.0,W,Creature,"Human,Monk,Cleric",tor,2002,1
A-Skemfar Avenger,2.0,B,Creature,"Elf,Berserker",khm,2021,3
Scorch Spitter,1.0,R,Creature,"Elemental,Lizard",m20,2019,1
Ruthless Winnower,5.0,B,Creature,"Elf,Rogue",khc,2021,3
Centaur Archer,3.0,"G,R",Creature,"Centaur,Archer",ice,1995,2
"Anthousa, Setessan Hero",5.0,G,"Legendary,Creature","Human,Warrior",pths,2013,3
Silvergill Douser,2.0,U,Creature,"Merfolk,Wizard",lrw,2007,1
Alaborn Cavalier,4.0,W,Creature,"Human,Knight",p02,1998,2
Ambassador Laquatus,3.0,U,"Legendary,Creature","Merfolk,Wizard",tor,2002,3
Predator's Gambit,1.0,B,Enchantment,Aura,avr,2012,1
Caldera Hellion,5.0,R,Creature,Hellion,ala,2008,3
Shambling Strider,6.0,"G,R",Creature,Yeti,ice,1995,1
Stonehands,3.0,R,Enchantment,Aura,ice,1995,1
Barrenton Medic,5.0,W,Creature,"Kithkin,Cleric",shm,2008,1
"Koma, World-Eater",7.0,"G,U","Legendary,Creature",Serpent,fdn,2024,3
Headless Specter,3.0,B,Creature,Specter,mh1,2019,1
Scepter of Dominance,3.0,W,Artifact,,con,2009,3
Bitter Chill,2.0,U,Enchantment,Aura,woe,2023,2
"Tawnos, Urza's Apprentice",2.0,"R,U","Legendary,Creature","Human,Artificer",c18,2018,4
Oversoul of Dusk,5.0,"G,W",Creature,"Spirit,Avatar",shm,2008,3
Mystery Key,2.0,U,Artifact,Equipment,clb,2022,2
Soulblade Renewer,5.0,G,Creature,"Elf,Warrior",bbd,2018,2
Goblin Legionnaire,2.0,"R,W",Creature,"Goblin,Soldier",apc,2001,1
Vampiric Embrace,4.0,B,Enchantment,Aura,usg,1998,2
Coral Commando,3.0,U,Creature,"Merfolk,Warrior",rna,2019,1
Unstable Hulk,3.0,R,Creature,"Goblin,Mutant",lgn,2003,3
Heirloom Mirror // Inherited Fiend,2.0,B,"Artifact,//,Creature",Demon,mid,2021,2
Crystalline Nautilus,3.0,U,"Enchantment,Creature",Nautilus,jou,2014,2
Pygmy Allosaurus,3.0,G,Creature,Dinosaur,ice,1995,3
Thunderblade Charge,3.0,R,Sorcery,,fut,2007,3
Welder Automaton,2.0,R,"Artifact,Creature",Construct,aer,2017,1
Woebringer Demon,5.0,B,Creature,Demon,rav,2005,3
Golden Demise,3.0,B,Sorcery,,rix,2018,2
Vampire's Zeal,1.0,W,Instant,,xln,2017,1
Knight of New Benalia,2.0,W,Creature,"Human,Knight",dom,2018,1
"Darigaaz, Shivan Champion",5.0,"B,G,R","Legendary,Creature",Dragon,ydmu,2022,4
Blighted Gorge,0.0,R,Land,,bfz,2015,2
Wolfir Avenger,3.0,G,Creature,"Wolf,Warrior",avr,2012,2
Blight Grenade,5.0,B,Sorcery,,40k,2022,3
"Osgood, Operation Double",4.0,U,"Legendary,Creature","Human,Alien,Shapeshifter",who,2023,3
Defenestrate,3.0,B,Instant,,mid,2021,1
Pulse of the Tangle,3.0,G,Sorcery,,dst,2004,3
Natural State,1.0,G,Instant,,ogw,2016,1
"Viconia, Disciple of Strength",3.0,"B,G","Legendary,Creature","Elf,Cleric",hbg,2022,2
Frenzied Devils,5.0,R,Creature,Devil,vow,2021,2
Boldwyr Heavyweights,4.0,R,Creature,"Giant,Warrior",mor,2008,3
Mirror of Galadriel,2.0,,"Legendary,Artifact",,ltr,2023,2
Steel Golem,3.0,,"Artifact,Creature",Golem,wth,1997,2
Screeching Bat // Stalking Vampire,3.0,B,Creature,"Bat,//,Creature,—,Vampire",isd,2011,2
Foxfire,3.0,G,Instant,,ice,1995,1
Jubilant Mascot,3.0,W,Creature,Homunculus,bbd,2018,2
Deathbloom Gardener,3.0,G,Creature,"Elf,Druid",dmu,2022,1
Kitesail Apprentice,1.0,W,Creature,"Kor,Soldier",wwk,2010,1
Greenbelt Radical,4.0,G,Creature,"Centaur,Citizen",mkm,2024,2
Treetop Snarespinner,4.0,G,Creature,Spider,fdn,2024,1
Spiderwig Boggart,3.0,B,Creature,"Goblin,Shaman",lrw,2007,1
Feywild Visitor,3.0,U,"Legendary,Enchantment",Background,clb,2022,2
Akoum Boulderfoot,6.0,R,Creature,"Giant,Warrior",roe,2010,2
Seachrome Coast,0.0,"U,W",Land,,som,2010,3
Bolshack Dragon,6.0,R,Creature,"Armored,Dragon",mb2,2024,3
Skullscorch,2.0,R,Sorcery,,tor,2002,3
"Naban, Dean of Iteration",2.0,U,"Legendary,Creature","Human,Wizard",dom,2018,3
Tattermunge Maniac,1.0,"G,R",Creature,"Goblin,Warrior",shm,2008,2
Improvised Club,2.0,R,Instant,,ltr,2023,1
Phase Dolphin,3.0,U,Creature,"Elemental,Whale",iko,2020,1
Connive // Concoct,9.0,"B,U","Sorcery,//,Sorcery",,grn,2018,3
Traveling Botanist,2.0,G,Creature,"Dog,Scout",tdm,2025,2
Liberated Livestock,6.0,W,Creature,"Cat,Bird,Ox",woc,2023,3
Umara Wizard // Umara Skyfalls,5.0,U,Creature,"Merfolk,Wizard,//,Land",znr,2020,2
"Kellogg, Dangerous Mind",3.0,"B,R","Legendary,Creature","Human,Mercenary",pip,2024,3
Curse of the Werefox,3.0,G,Sorcery,,woe,2023,1
"Gau, Feral Youth",2.0,R,"Legendary,Creature","Human,Berserker",fic,2025,3
Channeled Force,4.0,"R,U",Instant,,iko,2020,2
Parallectric Feedback,4.0,R,Instant,,gpt,2006,3
Bounding Felidar,6.0,W,Creature,"Cat,Beast,Mount",otj,2024,2
Plant Elemental,2.0,G,Creature,"Plant,Elemental",por,1997,2
"Denry Klin, Editor in Chief",4.0,"U,W","Legendary,Creature","Cat,Advisor",pncc,2022,3
Vanguard of Brimaz,2.0,W,Creature,"Cat,Soldier",bng,2014,2
Jund Sojourners,3.0,"B,G,R",Creature,"Lizard,Shaman",arb,2009,1
Necropolis,5.0,,"Artifact,Creature",Wall,drk,1994,2
Monstrous Step,5.0,G,Sorcery,,iko,2020,2
Haazda Shield Mate,3.0,W,Creature,"Human,Soldier",dis,2006,3
Panacea,4.0,,Artifact,,mmq,1999,2
Hunting Kavu,3.0,"G,R",Creature,Kavu,inv,2000,2
Accursed Centaur,1.0,B,Creature,"Zombie,Centaur",ons,2002,1
Scrapyard Recombiner,3.0,,"Artifact,Creature",Construct,mh1,2019,3
Asphyxiate,3.0,B,Sorcery,,bng,2014,1
Lurebound Scarecrow,3.0,,"Artifact,Creature",Scarecrow,shm,2008,2
Vessel of Nascency,1.0,G,Enchantment,,soi,2016,1
Crown of Suspicion,2.0,B,Enchantment,Aura,ons,2002,1
Mindslicer,4.0,B,Creature,Horror,ody,2001,3
Patchwork Beastie,1.0,G,"Artifact,Creature",Beast,dsk,2024,2
Bola Slinger,4.0,W,Creature,"Cat,Soldier",mom,2023,1
Bog Initiate,2.0,B,Creature,"Human,Wizard",inv,2000,1
Gourmand's Talent,1.0,G,Enchantment,Class,blc,2024,3
Nantuko Slicer,4.0,"B,G",Creature,Insect,ydmu,2022,3
Goblin Trapfinder,1.0,R,Creature,Goblin,hbg,2022,2
Leafkin Druid,2.0,G,Creature,"Elemental,Druid",m20,2019,1
Esper Sojourners,3.0,"B,U,W","Artifact,Creature","Vedalken,Wizard",arb,2009,1
Ouphe Vandals,3.0,G,Creature,"Ouphe,Rogue",5dn,2004,2
Arcbound Shikari,3.0,"R,W","Artifact,Creature","Cat,Soldier",mh2,2021,2
Ether,4.0,U,Artifact,,fin,2025,2
Bloody Betrayal,3.0,R,Sorcery,,vow,2021,1
Inscription of Abundance,2.0,G,Instant,,pznr,2020,3
Bladed Bracers,1.0,,Artifact,Equipment,avr,2012,1
Country Roads,0.0,W,Land,,dft,2025,2
At Knifepoint,3.0,"B,R",Enchantment,,otj,2024,2
Cocoon,1.0,G,Enchantment,Aura,leg,1994,2
Vintara Snapper,2.0,G,Creature,Turtle,pcy,2000,2
Flowstone Wall,3.0,R,Creature,Wall,nem,2000,1
Efreet Weaponmaster,6.0,"R,U,W",Creature,"Efreet,Monk",ktk,2014,1
Herald of Dromoka,2.0,W,Creature,"Human,Warrior",dtk,2015,1
Graven Abomination,3.0,,"Artifact,Creature",Horror,hou,2017,1
Noxious Hatchling,4.0,"B,G",Creature,Elemental,eve,2008,2
Tattoo Ward,3.0,W,Enchantment,Aura,ody,2001,2
Patagia Golem,4.0,,"Artifact,Creature",Golem,mir,1996,2
Fathom Feeder,2.0,"B,U",Creature,"Eldrazi,Drone",pbfz,2015,3
Sunspine Lynx,4.0,R,Creature,"Elemental,Cat",blb,2024,3
Brinebarrow Intruder,1.0,U,Creature,"Human,Rogue",khm,2021,1
Sandcrafter Mage,3.0,W,Creature,"Human,Wizard",dtk,2015,1
Foundry Beetle,2.0,R,"Artifact,Creature","Equipment,Insect",yneo,2022,3
Magus of the Library,2.0,G,Creature,"Human,Wizard",plc,2007,3
"Burakos, Party Leader",4.0,B,"Legendary,Creature",Orc,clb,2022,4
Syndicate Trafficker,2.0,B,Creature,"Aetherborn,Rogue",pkld,2016,3
Case of the Crimson Pulse,3.0,R,Enchantment,Case,pmkm,2024,3
"Hamza, Might of the Yathan",5.0,"B,G,W","Legendary,Creature","Elephant,Warrior",ytdm,2025,4
Reinforced Ronin,1.0,R,"Artifact,Creature","Human,Samurai",neo,2022,2
Havengul Vampire,4.0,R,Creature,Vampire,avr,2012,2
Glademuse,3.0,G,Creature,Beast,c20,2020,3
Lady Orca,7.0,"B,R","Legendary,Creature",Demon,leg,1994,2
Invader Parasite,5.0,R,Creature,"Phyrexian,Insect",nph,2011,3
A-Sprouting Goblin,2.0,"G,R",Creature,"Goblin,Druid",dmu,2022,2
Eyeblight Cullers,5.0,B,Creature,"Elf,Warrior",cmr,2020,1
"Szarel, Genesis Shepherd",5.0,"B,G,R","Legendary,Creature","Insect,Druid",eoc,2025,4
Dwarven Hammer,3.0,R,Artifact,Equipment,khm,2021,2
Obsidian Charmaw,5.0,R,Creature,Dragon,pmh2,2021,3
Skinthinner,2.0,B,Creature,Zombie,lgn,2003,1
Valor Singer,3.0,R,Creature,"Tiefling,Bard",afr,2021,1
Stomper Cub,5.0,G,Creature,Beast,roe,2010,1
"Kardum, Patron of Flames",4.0,R,"Legendary,Creature",Demon,hbg,2022,3
Cartouche of Strength,3.0,G,Enchantment,"Aura,Cartouche",akh,2017,1
Grayscaled Gharial,1.0,U,Creature,Crocodile,rav,2005,1
Stabbing Pain,1.0,B,Instant,,m11,2010,1
Guildscorn Ward,1.0,W,Enchantment,Aura,gtc,2013,1
A-Public Enemy,3.0,U,Enchantment,Aura,snc,2022,2
Treeguard Duo,4.0,G,Creature,"Frog,Rabbit",blb,2024,1
Geist-Fueled Scarecrow,4.0,,"Artifact,Creature",Scarecrow,emn,2016,2
Walking Sarcophagus,2.0,,"Artifact,Creature","Zombie,Cat",dft,2025,1
Razorjaw Oni,4.0,B,Creature,"Demon,Spirit",sok,2005,2
Broadcast Rambler,5.0,W,Artifact,Vehicle,dft,2025,1
Spectral Prison,2.0,U,Enchantment,Aura,avr,2012,1
A-Unholy Heat,1.0,R,Instant,,mh2,2021,1
Outrageous Robbery,2.0,B,Instant,,mkm,2024,3
Skystreamer,5.0,W,Creature,Griffin,bbd,2018,1
"Lae'zel, Primal Warrior",5.0,"G,W","Legendary,Creature","Gith,Warrior",hbg,2022,3
Emmessi Tome,4.0,,Artifact,,tmp,1997,3
Malefic Scythe,2.0,B,Artifact,Equipment,m21,2020,2
Boundary Lands Ranger,2.0,R,Creature,"Human,Ranger",woe,2023,2
Bloodpyre Elemental,5.0,R,Creature,Elemental,ala,2008,1
Astrologian's Planisphere,2.0,U,Artifact,Equipment,pfin,2025,3
Air Response Unit,3.0,W,Artifact,Vehicle,dft,2025,2
Seasoned Hallowblade,2.0,W,Creature,"Human,Warrior",m21,2020,2
Spike Breeder,4.0,G,Creature,Spike,sth,1998,3
Rite of Ruin,7.0,R,Sorcery,,avr,2012,3
Lava Flow,5.0,R,Sorcery,,por,1997,2
Celestial Messenger,4.0,U,Creature,"Bird,Spirit",m20,2019,1
Glyph Elemental,2.0,W,"Enchantment,Creature",Elemental,mh3,2024,2
Hexdrinker,1.0,G,Creature,Snake,mh1,2019,4
Devoted Hero,1.0,W,Creature,"Elf,Soldier",por,1997,1
Farm // Market,6.0,"U,W","Instant,//,Sorcery",,hou,2017,2
Infernal Caretaker,4.0,B,Creature,"Human,Cleric",lgn,2003,1
Pariah's Shield,5.0,,Artifact,Equipment,rav,2005,3
Pirated Copy,5.0,U,Creature,"Shapeshifter,Pirate",j22,2022,4
Nazgûl Battle-Mace,5.0,,Artifact,Equipment,ltc,2023,3
Radiant's Dragoons,4.0,W,Creature,"Human,Soldier",ulg,1999,2
Starbreach Whale,5.0,U,Creature,Whale,eoe,2025,1
Cowl Prowler,6.0,G,Creature,Wurm,kld,2016,1
Maestros' Totally Safe Hideout,0.0,"B,R,U",Land,,mb2,2024,3
Kin-Tree Warden,1.0,G,Creature,"Human,Warrior",ktk,2014,1
You Come to a River,2.0,U,Instant,,afr,2021,1
Stalked Researcher,2.0,U,Creature,"Human,Wizard",dsk,2024,1
Druid of the Emerald Grove,4.0,G,Creature,"Dwarf,Druid",clb,2022,1
Devout Invocation,7.0,W,Sorcery,,m14,2013,4
Mana Leech,3.0,B,Creature,Leech,usg,1998,2
Assemble the Team,2.0,"B,G",Sorcery,,ybro,2022,2
Survivor of the Unseen,3.0,U,Creature,"Human,Wizard",csp,2006,1
Aven Redeemer,4.0,W,Creature,"Bird,Cleric",lgn,2003,1
Mana Skimmer,4.0,B,Creature,Leech,tsp,2006,1
Voidwing Hybrid,2.0,"B,U",Creature,"Phyrexian,Bat",one,2023,2
Spy Network,1.0,U,Instant,,ons,2002,1
Protean Hydra,1.0,G,Creature,Hydra,m10,2009,4
Gaea's Skyfolk,2.0,"G,U",Creature,"Elf,Merfolk",apc,2001,1
Leonin Armorguard,4.0,"G,W",Creature,"Cat,Soldier",arb,2009,1
"Storvald, Frost Giant Jarl",7.0,"G,U,W","Legendary,Creature",Giant,afc,2021,4
"Kozilek, Compleated",10.0,,"Legendary,Creature","Phyrexian,Eldrazi",mb2,2024,3
Trustworthy Scout,2.0,W,Creature,"Human,Scout",mh1,2019,1
Frontline Rebel,3.0,R,Creature,"Human,Warrior",aer,2017,1
Malignus,5.0,R,Creature,"Elemental,Spirit",avr,2012,4
Urza's Rebuff,3.0,U,Instant,,bro,2022,1
Unwavering Initiate,3.0,W,Creature,"Human,Warrior",akh,2017,1
"Ral, Crackling Wit",4.0,"R,U","Legendary,Planeswalker",Ral,blb,2024,4
Dungeon Delver,2.0,U,"Legendary,Enchantment",Background,clb,2022,2
Waterwind Scout,3.0,U,Creature,"Merfolk,Scout",lci,2023,1
A-Baleful Beholder,6.0,B,Creature,Beholder,hbg,2022,1
Cavalcade of Calamity,2.0,R,Enchantment,,rna,2019,2
"Midgar, City of Mako // Reactor Raid",0.0,B,Land,"Town,//,Sorcery,—,Adventure",fin,2025,3
Giant Solifuge,4.0,"G,R",Creature,Insect,gpt,2006,3
Gallows at Willow Hill,3.0,,Artifact,,avr,2012,3
Gerrard's Irregulars,5.0,R,Creature,"Human,Soldier",mmq,1999,1
Commander Greven il-Vec,6.0,B,"Legendary,Creature","Phyrexian,Human,Warrior",tmp,1997,3
Ent's Fury,2.0,G,Sorcery,,ltr,2023,1
Apostle of Invasion,6.0,W,Creature,"Phyrexian,Angel",one,2023,2
Spiteful Prankster,3.0,R,Creature,Devil,jmp,2020,2
Unifying Theory,2.0,U,Enchantment,,ody,2001,3
Component Pouch,3.0,,Artifact,,afc,2021,2
Steam Spitter,5.0,"G,R",Creature,Spider,csp,2006,2
Divebomber Griffin,5.0,W,Creature,Griffin,rav,2005,2
Rhox Charger,4.0,G,Creature,"Rhino,Soldier",ala,2008,2
Marsh Goblins,2.0,"B,R",Creature,Goblin,drk,1994,1
Kami of Twisted Reflection,3.0,U,Creature,Spirit,chk,2004,1
Khenra Charioteer,3.0,"G,R",Creature,"Jackal,Warrior",akh,2017,2
Crack the Earth,1.0,R,Sorcery,Arcane,bok,2005,1
Riveteers Requisitioner,2.0,R,Creature,"Lizard,Rogue",snc,2022,2
Lupinflower Village,0.0,W,Land,,blb,2024,2
Knight of Dusk,3.0,B,Creature,"Human,Knight",tmp,1997,2
Vashta Nerada,3.0,B,Creature,"Alien,Horror",who,2023,3
Sidequest: Card Collection // Magicked Card,4.0,U,"Enchantment,//,Artifact",Vehicle,fin,2025,2
Spectral Arcanist,4.0,U,Creature,"Spirit,Wizard",voc,2021,3
Scepter of Insight,3.0,U,Artifact,,con,2009,3
Cooped Up,2.0,W,Enchantment,Aura,woe,2023,1
Woodvine Elemental,6.0,"G,W",Creature,Elemental,cns,2014,2
Rubble Reading,4.0,R,Sorcery,,rna,2019,1
Befriending the Moths // Imperial Moth,4.0,W,Enchantment,"Saga,//,Enchantment,Creature,—,Insect",neo,2022,1
Hard-Hitting Question,1.0,G,Sorcery,,mkm,2024,2
Feral Prowler,2.0,G,Creature,Cat,hou,2017,1
Solitary Camel,3.0,W,Creature,Camel,hou,2017,1
Tempting Witch,3.0,B,Creature,"Human,Warlock",eld,2019,1
Deathless Ancient,6.0,B,Creature,"Vampire,Knight",xln,2017,2
Squee's Embrace,2.0,"R,W",Enchantment,Aura,apc,2001,1
Straw Soldiers,2.0,U,Creature,"Scarecrow,Soldier",ptk,1999,1
Frenzy Sliver,2.0,B,Creature,Sliver,fut,2007,1
River Herald Scout,2.0,U,Creature,"Merfolk,Scout",lci,2023,1
Engulfing Slagwurm,7.0,G,Creature,Wurm,som,2010,3
Clay-Fired Bricks // Cosmium Kiln,2.0,W,"Artifact,//,Artifact",,lci,2023,2
Steamcore Weird,4.0,"R,U",Creature,Weird,gpt,2006,1
Passageway Seer,4.0,B,Creature,"Tiefling,Warlock",clb,2022,2
Soulgorger Orgg,5.0,R,Creature,"Nightmare,Orgg",jud,2002,2
Eagle of the Watch,3.0,W,Creature,Bird,jou,2014,1
Deputized Protester,3.0,R,Creature,"Human,Warrior",cn2,2016,1
Heavy Mattock,3.0,,Artifact,Equipment,dka,2012,1
Revive the Fallen,2.0,B,Sorcery,,mor,2008,2
Thundering Wurm,3.0,G,Creature,Wurm,por,1997,3
Peema Aether-Seer,4.0,G,Creature,"Elf,Druid",aer,2017,2
Ghastlord of Fugue,5.0,"B,U",Creature,"Spirit,Avatar",shm,2008,3
Coalition Skyknight,4.0,W,Creature,"Human,Knight",dmu,2022,2
"Angrath, the Flame-Chained",5.0,"B,R","Legendary,Planeswalker",Angrath,prix,2018,4
Massive Raid,3.0,R,Instant,,gtc,2013,1
Defenestrated Phantom,6.0,W,Creature,Spirit,mkm,2024,1
Grenzo's Ruffians,4.0,R,Creature,Goblin,cn2,2016,2
Samurai Enforcers,6.0,W,Creature,"Human,Samurai",chk,2004,2
Gigadrowse,1.0,U,Instant,,gpt,2006,1
Golden-Scale Aeronaut,5.0,W,Creature,"Dwarf,Pilot",mom,2023,1
Muzzle,2.0,W,Enchantment,Aura,mmq,1999,1
Creeping Dread,4.0,B,Enchantment,,soi,2016,2
The Book of Exalted Deeds,3.0,W,"Legendary,Artifact",,pafr,2021,4
Wall of Mulch,2.0,G,Creature,Wall,ons,2002,2
Bamboo Grove Archer,2.0,G,"Enchantment,Creature","Snake,Archer",neo,2022,1
Out of Bounds,4.0,U,Instant,,bbd,2018,2
Trial of Solidarity,3.0,W,Enchantment,,akh,2017,2
