name,mana_value,color_identity,types,subtypes,set,year,rarity
Liliana's Other Contract // Liliana's Undead Minion,5.0,B,"Enchantment,//,Legendary,Planeswalker",You,mb2,2024,rare
"The Magical City, New",0.0,"R,U,W","Legendary,Land",,unk,2024,rare
Twiddlestick Charger,0.0,,Artifact,Contraption,ust,2017,common
Sanctuary Blade,2.0,,Artifact,Equipment,c20,2020,rare
Liberating Combustion,5.0,R,Sorcery,,kld,2016,rare
Arcanum Things,2.0,W,Artifact,Equipment,mb2,2024,rare
Eldrazi,0.0,,"Token,Creature",Eldrazi,tpca,2016,common
Boneknitter,2.0,B,Creature,"Zombie,Cleric",ons,2002,uncommon
Daring Thief,3.0,U,Creature,"Human,Rogue",jou,2014,rare
Unbreakable Bond,5.0,B,Sorcery,,iko,2020,uncommon
Weapons Vendor,4.0,W,Creature,"Human,Artificer",fin,2025,common
Emberwilde Djinn,4.0,R,Creature,Djinn,mir,1996,rare
Archenemy's Charm,3.0,B,Instant,,eoe,2025,rare
Faerie Bladecrafter,3.0,B,Creature,"Faerie,Rogue",woc,2023,rare
Spitting Drake,4.0,R,Creature,Drake,vis,1997,uncommon
Trivia Contest,0.0,,Artifact,Attraction,unf,2022,uncommon
Sylvan Smite,2.0,G,Instant,,ybro,2022,uncommon
Delve too Deep,1.0,B,Sorcery,,unk,2023,uncommon
Jabari's Influence,5.0,W,Instant,,mir,1996,rare
Martyr's Cry,2.0,W,Sorcery,,drk,1994,rare
Priest of Yawgmoth,2.0,B,Creature,"Phyrexian,Human,Cleric",atq,1994,common
Runed Arch,3.0,,Artifact,,ice,1995,rare
Callow Jushi // Jaraku the Interloper,3.0,U,Creature,"Human,Wizard,//,Legendary,Creature,—,Spirit",bok,2005,uncommon
A-Fates' Reversal,1.0,B,Sorcery,,afr,2021,common
Clash of Titans,5.0,R,Instant,,iko,2020,uncommon
Sea Snidd,5.0,U,Creature,Beast,pls,2001,common
Soldier,0.0,W,"Token,Creature",Soldier,twar,2019,common
Kraken,0.0,U,"Token,Creature",Kraken,tiko,2020,common
Thrashing Mossdog,4.0,G,Creature,"Plant,Dog",dgm,2013,common
Living Totem,4.0,G,Creature,"Plant,Elemental",m15,2014,common
Bellowing Crier,2.0,U,Creature,"Frog,Advisor",blb,2024,common
Lich's Tomb,4.0,,Artifact,,dst,2004,rare
Ravenous Gigantotherium,7.0,G,Creature,Beast,c20,2020,rare
Jeskai Charm,3.0,"R,U,W",Instant,,ktk,2014,uncommon
Sticky Kavu Daredevil,0.0,,Stickers,,sunf,2022,common
Transmogrant Altar,3.0,B,Artifact,,bro,2022,uncommon
Moradin's Disciples,4.0,W,Creature,"Dwarf,Cleric",hbg,2022,uncommon
Idyllic Grange,0.0,W,Land,Plains,eld,2019,common
Talruum Piper,5.0,R,Creature,Minotaur,vis,1997,uncommon
Delver of Secrets // Delver of Secrets,0.0,,"Card,//,Card",,amid,2021,common
Reclamation,4.0,"G,W",Enchantment,,ice,1995,rare
Battlewise Aven,4.0,W,Creature,"Bird,Soldier",jud,2002,common
I Bask in Your Silent Awe,0.0,,"Ongoing,Scheme",,oarc,2010,common
Contortionist Otter Storm,0.0,,Stickers,,sunf,2022,common
Generated Horizons,4.0,G,Enchantment,,cmb1,2019,rare
Edge of Malacol,0.0,,Plane,Belenon,opc2,2012,common
Scoria Elemental,5.0,R,Creature,Elemental,som,2010,common
Banewasp Affliction,2.0,B,Enchantment,Aura,ala,2008,common
Demonic Appetite,1.0,B,Enchantment,Aura,roe,2010,common
Mirkwood Channeler,4.0,G,Creature,"Elf,Druid",ltr,2023,rare
Lifecreed Duo,2.0,W,Creature,"Bat,Bird",blb,2024,common
Might of the Nephilim,2.0,G,Instant,,dis,2006,uncommon
Incessant Provocation,4.0,R,Sorcery,,hbg,2022,common
Headless Skaab,3.0,U,Creature,"Zombie,Warrior",dka,2012,common
Brain Pry,2.0,B,Sorcery,,dis,2006,uncommon
Fireblade Charger,1.0,R,Creature,"Goblin,Warrior",znr,2020,uncommon
Antler Skulkin,5.0,,"Artifact,Creature",Scarecrow,eve,2008,common
The Protector,0.0,,Hero,,thp1,2013,common
Myrkul's Invoker,3.0,B,Creature,"Cat,Rogue",clb,2022,common
Mirrodin Besieged // Mirrodin Besieged,0.0,,"Card,//,Card",,amh1,2019,common
Bird,0.0,U,"Token,Enchantment,Creature",Bird,tbng,2014,common
Fickle Efreet,4.0,R,Creature,Efreet,pcy,2000,rare
Taunting Arbormage,3.0,G,Creature,"Elf,Wizard",znr,2020,uncommon
Blood Artist // Blood Artist,0.0,,"Card,//,Card",,ainr,2025,common
Fighting Chance,1.0,R,Instant,,exo,1998,rare
Poxwalkers,3.0,B,Creature,Zombie,40k,2022,rare
Flavor Disaster,5.0,G,"Enchantment,Creature","Elemental,Pirate",mb2,2024,rare
Goblin Coward Parade,0.0,,Stickers,,sunf,2022,common
Everythingamajig,5.0,,Artifact,,ust,2017,rare
Relic Putrescence,3.0,B,Enchantment,Aura,som,2010,common
Pledge of Unity,3.0,"G,W",Instant,,war,2019,uncommon
Lilting Refrain,2.0,U,Enchantment,,usg,1998,uncommon
"Primo, the Indivisible",0.0,"G,U","Token,Legendary,Creature",Fractal,tdsk,2024,common
Rootwater Shaman,3.0,U,Creature,"Merfolk,Shaman",tmp,1997,rare
Personal Decoy,7.0,"U,W",Planeswalker,Duck,cmb1,2019,rare
Emcee,3.0,W,Creature,"Human,Rogue",unh,2004,uncommon
Safehold Sentry,2.0,W,Creature,"Elf,Warrior",shm,2008,common
Hearth Charm,1.0,R,Instant,,vis,1997,common
Savage Smash // Savage Smash,0.0,,"Card,//,Card",,aotj,2024,common
Veteran Beastrider,3.0,"G,W",Creature,"Human,Knight",dft,2025,uncommon
"Torgaar, Famine Incarnate",8.0,B,"Legendary,Creature",Avatar,dom,2018,rare
Fault Line,2.0,R,Instant,,usg,1998,rare
Crypt of the Eternals,0.0,"B,R,U",Land,,hou,2017,uncommon
Dwarf,0.0,R,"Token,Creature",Dwarf,teld,2019,common
Echoing Echo,1.0,W,Sorcery,,unk,2023,uncommon
Blazing Blade Askari,3.0,R,Creature,"Human,Knight",tsp,2006,common
Morsel Theft,4.0,B,"Kindred,Sorcery",Rogue,mor,2008,common
Vizkopa Confessor,5.0,"B,W",Creature,"Human,Cleric",gtc,2013,uncommon
Wily Bandar,1.0,G,Creature,"Cat,Monkey",kld,2016,common
Razorlash Transmogrant // Razorlash Transmogrant,0.0,,"Card,//,Card",,abro,2022,common
Dream Salvage,1.0,"B,U",Instant,,shm,2008,uncommon
Call to the Netherworld,1.0,B,Sorcery,,tsp,2006,common
Vitaspore Thallid,2.0,G,Creature,Fungus,plc,2007,common
Silverflame Ritual,4.0,W,Sorcery,,eld,2019,common
Sacellum Godspeaker,3.0,G,Creature,"Elf,Druid",ala,2008,rare
Finishing Move,3.0,G,Sorcery,,unf,2022,common
Sarkhan's Resolve,2.0,G,Instant,,tdm,2025,common
Druid of the Sacred Beaker,3.0,G,Creature,"Deer,Bird,Ape,Druid",ust,2017,uncommon
Flametongue Kavu Avatar,0.0,,Vanguard,,pmoa,2003,rare
Dance of the Tumbleweeds,2.0,G,Sorcery,,otj,2024,common
"Tatsunari, Toad Rider // Tatsunari, Toad Rider",0.0,,"Card,//,Card",,aneo,2022,common
Spike Tiller,5.0,G,Creature,Spike,tsp,2006,rare
Briarberry Cohort,2.0,U,Creature,"Faerie,Soldier",shm,2008,common
Steelclaw Lance,2.0,"B,R",Artifact,Equipment,eld,2019,uncommon
"Gandalf, Friend of the Shire // Gandalf, Friend of the Shire",0.0,,"Card,//,Card",,altr,2023,common
Jeska and Kamahl,4.0,R,"Legendary,Creature","Human,Barbarian,Warrior",unk,2023,uncommon
Aven Trailblazer,3.0,W,Creature,"Bird,Soldier",con,2009,common
Mtenda Lion,1.0,"G,U",Creature,Cat,mir,1996,common
Loyal Cathar // Unhallowed Cathar,2.0,"B,W",Creature,"Human,Soldier,//,Creature,—,Zombie,Soldier",dka,2012,common
Stone-Throwing Devils,1.0,B,Creature,Devil,arn,1993,common
Hag of Ceaseless Torment,3.0,B,Creature,"Hag,Warlock",hbg,2022,rare
Furor of the Bitten,1.0,R,Enchantment,Aura,isd,2011,common
The Mox Painter,3.0,"B,G,R,U,W","Legendary,Creature","Human,Artist",unk,2025,rare
Ragefire,2.0,R,Sorcery,,rna,2019,common
Phyrexian Hydra,5.0,G,Creature,"Phyrexian,Hydra",mbs,2011,rare
Juniper Order Druid,3.0,G,Creature,"Human,Cleric,Druid",ice,1995,common
Bleeding Woods,0.0,"G,R",Land,,dsk,2024,common
Mob Verdict,4.0,R,Sorcery,,mkc,2024,rare
The Knight of Commentary,5.0,"B,G,R,U,W","Legendary,Creature","Human,Advisor,Knight",unk,2024,rare
Muck Drubb,5.0,B,Creature,Beast,plc,2007,uncommon
Ogre Shaman,5.0,R,Creature,"Ogre,Shaman",exo,1998,rare
Library Larcenist,3.0,U,Creature,"Merfolk,Rogue",m21,2020,common
"""Rumors of My Death . . .""",3.0,B,Enchantment,,ust,2017,uncommon
Quest Compleated Beast,4.0,B,"Legendary,Creature","Phyrexian,Beast",unk,2023,rare
Dwindle,3.0,U,Enchantment,Aura,m19,2018,common
Purifying Dragon,5.0,R,Creature,Dragon,mid,2021,uncommon
Brighthearth Banneret,2.0,R,Creature,"Elemental,Warrior",mor,2008,common
Cloak of the Philosopher,0.0,,"Hero,Artifact",Equipment,thp3,2014,common
Furnace Skullbomb,1.0,R,Artifact,,one,2023,common
Cease // Desist,8.0,"B,G,W","Instant,//,Sorcery",,mkm,2024,uncommon
Puncture Bolt,2.0,R,Instant,,shm,2008,common
Chronomantic Escape,6.0,W,Sorcery,,fut,2007,uncommon
Soul Echo,2.0,W,Enchantment,,mir,1996,rare
Half-Elf Monk // Half-Elf Monk,0.0,,"Card,//,Card",,aafr,2021,common
Kraken,0.0,U,"Token,Creature",Kraken,tmom,2023,common
Hunt Down,1.0,G,Sorcery,,lrw,2007,common
Jackalope Herd,4.0,G,Creature,"Rabbit,Beast",exo,1998,common
Poison the Well,4.0,"B,R",Sorcery,,shm,2008,common
Dinosaur Cat,0.0,"R,W","Token,Creature","Dinosaur,Cat",tc20,2020,common
Stalwart Realmwarden,3.0,W,Creature,"Human,Soldier",yotj,2024,rare
Warrior's Sword,4.0,R,Artifact,Equipment,fin,2025,common
Tidal Control,3.0,U,Enchantment,,all,1996,rare
Winds of Abandon // Winds of Abandon,0.0,,"Card,//,Card",,amh1,2019,common
Guildmages' Forum,0.0,,Land,,grn,2018,rare
Rusted Sentinel,4.0,,"Artifact,Creature",Golem,m12,2011,uncommon
Construct,0.0,R,"Token,Artifact,Creature",Construct,tneo,2022,common
Tezzeret's Reckoning,2.0,U,Instant,,yone,2023,uncommon
Exhibition Magician,3.0,R,Creature,"Human,Wizard",snc,2022,common
Tainted Remedy,3.0,B,Enchantment,,ori,2015,rare
Kavu Scout,3.0,R,Creature,"Kavu,Scout",inv,2000,common
Canopy Gorger,6.0,G,Creature,Wurm,ogw,2016,common
Hidden Path,6.0,G,Enchantment,,drk,1994,rare
Llanowar Elves,0.0,G,"Token,Creature","Elf,Druid",ttsr,2021,common
Wurmcoil Engine // Wurmcoil Engine,0.0,,"Card,//,Card",,abro,2022,common
"Lord Xander, the Collector // Lord Xander, the Collector",0.0,,"Card,//,Card",,asnc,2022,common
2004 World Championships Ad,0.0,,Card,,wc04,2004,common
Foreboding Steamboat,5.0,B,Artifact,Vehicle,mkc,2024,rare
Healer of the Glade,1.0,G,Creature,Elemental,m20,2019,common
Deep-Slumber Titan,4.0,R,Creature,"Giant,Warrior",shm,2008,rare
Mudbrawler Raiders,4.0,"G,R",Creature,"Goblin,Warrior",shm,2008,common
Sawblade Skinripper,3.0,"B,R",Creature,"Human,Assassin",dsk,2024,uncommon
Hardbristle Bandit,2.0,G,Creature,"Plant,Rogue",otj,2024,common
Squidnapper,5.0,U,Creature,"Squid,Pirate",cmb1,2019,rare
Gnome Soldier,0.0,W,"Token,Artifact,Creature","Gnome,Soldier",tlci,2023,common
Ugin's Insight,5.0,U,Sorcery,,pbfz,2015,rare
Ledev Guardian,4.0,W,Creature,"Human,Knight",grn,2018,common
Gideon of the Trials Emblem,0.0,,Emblem,Gideon,takh,2017,common
Dune Chanter,3.0,G,Creature,"Plant,Druid",otc,2024,rare
Collapsing Borders,4.0,R,Enchantment,,inv,2000,rare
Deem Inferior,4.0,U,Sorcery,,mh3,2024,common
Agent of Horizons,3.0,"G,U",Creature,"Human,Rogue",ths,2013,common
Canyon Vaulter,2.0,W,Creature,"Kor,Pilot",dft,2025,uncommon
You Come to the Gnoll Camp // You Come to the Gnoll Camp,0.0,,"Card,//,Card",,aafr,2021,common
Bonebreaker Giant,5.0,R,Creature,Giant,m12,2011,common
"Rowan, Scholar of Sparks Emblem",0.0,,Emblem,,tstx,2021,common
Tireless Angler,3.0,U,Creature,"Human,Rogue",ymid,2021,rare
Energy Refractor,2.0,,Artifact,,bro,2022,common
Galloping Lizrog,5.0,"G,U",Creature,"Frog,Lizard",rna,2019,uncommon
Rooting Moloch,5.0,R,Creature,Lizard,iko,2020,uncommon
Woodcutter's Grit,3.0,G,Instant,,emn,2016,common
Bone Splinters // Bone Splinters,0.0,,"Card,//,Card",,admu,2022,common
"A-Harald, King of Skemfar",3.0,"B,G","Legendary,Creature","Elf,Warrior",khm,2021,uncommon
Fractal Summoning,2.0,"G,U",Sorcery,Lesson,stx,2021,common
Norn's Disassembly,1.0,W,Enchantment,,ybro,2022,rare
Mutated Cultist,3.0,B,Creature,"Eldrazi,Horror",m3c,2024,rare
Oracle en-Vec,2.0,W,Creature,"Human,Wizard",tmp,1997,rare
Screaming Seahawk,5.0,U,Creature,Bird,ons,2002,common
Luxurious Locomotive,5.0,,Artifact,Vehicle,otj,2024,uncommon
Rustvale Bridge // Rustvale Bridge,0.0,,"Card,//,Card",,amh2,2021,common
Wings of Velis Vel,2.0,U,"Kindred,Instant",Shapeshifter,lrw,2007,common
Emissary of the Sleepless,5.0,W,Creature,Spirit,soi,2016,common
Sonic Assault,3.0,"R,U",Instant,,grn,2018,common
Sanctuary Smasher,6.0,R,Creature,"Rhino,Beast",iko,2020,uncommon
Thran Portal // Thran Portal,0.0,,"Card,//,Card",,admu,2022,common
"Unscythe, Killer of Kings",4.0,"B,R,U","Legendary,Artifact",Equipment,arb,2009,rare
Hag of Twisted Visions,3.0,B,Creature,"Hag,Warlock",hbg,2022,rare
Viridian Betrayers,3.0,G,Creature,"Phyrexian,Elf,Warrior",nph,2011,common
Checks and Balances,3.0,U,Enchantment,,ugl,1998,uncommon
Shattered Seraph,7.0,"B,U,W",Creature,"Angel,Rogue",snc,2022,common
Saproling // Elf Knight,0.0,"G,W","Token,Creature","Saproling,//,Token,Creature,—,Elf,Knight",tgk1,2018,common
Shatter the Oath,5.0,B,Sorcery,,woe,2023,common
Flaring Flame-Kin,3.0,R,Creature,"Elemental,Warrior",dis,2006,uncommon
Burner Rocket // Burner Rocket,0.0,,"Card,//,Card",,adft,2025,common
Eightfold Maze,3.0,W,Instant,,ptk,1999,rare
Cynical Loner,2.0,B,Creature,"Human,Survivor",dsk,2024,uncommon
Chimeric Sphere,3.0,,Artifact,,wth,1997,uncommon
Wurmcoil Larva,5.0,B,"Artifact,Creature","Phyrexian,Wurm",mh3,2024,uncommon
Ageless Sentinels,4.0,W,Creature,Wall,scg,2003,rare
Blinkmoth Infusion,14.0,U,Instant,,5dn,2004,rare
Desperate Measures,1.0,B,Instant,,tdm,2025,uncommon
Tsabo Tavoc,7.0,"B,R","Legendary,Creature","Phyrexian,Horror",inv,2000,rare
Illusion,0.0,U,"Token,Creature",Illusion,trna,2019,common
Druidic Satchel,3.0,,Artifact,,m12,2011,rare
Deathcap Marionette,2.0,B,Creature,Fungus,lci,2023,common
Keeper of the Beasts,2.0,G,Creature,"Human,Wizard",exo,1998,uncommon
Guidelight Matrix,2.0,,Artifact,,dft,2025,common
Whiptail Moloch,5.0,R,Creature,Lizard,dis,2006,common
Mire Kavu,4.0,R,Creature,Kavu,pls,2001,common
Phyrexian Reaper,5.0,B,Creature,"Phyrexian,Zombie",inv,2000,common
Gremlin Mine,1.0,,Artifact,,nph,2011,common
Keen Glidemaster,2.0,U,Creature,"Human,Soldier",m21,2020,common
Gastal Blockbuster // Gastal Blockbuster,0.0,,"Card,//,Card",,adft,2025,common
Misthoof Kirin,3.0,W,Creature,Kirin,dtk,2015,common
Volrath,0.0,,Vanguard,,pvan,1997,rare
Pearl Lake Warden // Nesting Instinct,4.0,"G,U",Creature,"Dragon,//,Sorcery,—,Omen",ytdm,2025,rare
Infernal Harvest,2.0,B,Sorcery,,vis,1997,common
Framed!,2.0,U,Instant,,unh,2004,common
Cliffhaven Sell-Sword // Cliffhaven Sell-Sword,0.0,,"Card,//,Card",,aznr,2020,common
Possessed Goat,1.0,W,Creature,Goat,dsk,2024,common
Spitting Dilophosaurus,3.0,B,Creature,Dinosaur,rex,2023,rare
Spitting Sliver,5.0,B,Creature,Sliver,plc,2007,common
Felidar Savior,4.0,W,Creature,"Cat,Beast",fdn,2024,common
Circle of Dreams Druid // Circle of Dreams Druid,0.0,,"Card,//,Card",,aafr,2021,common
Crystallization,2.0,"G,U,W",Enchantment,Aura,arb,2009,common
Lava Blister,2.0,R,Sorcery,,ody,2001,uncommon
Devout Monk,1.0,W,Creature,"Human,Monk,Cleric",s99,1999,common
Maw of the Obzedat,5.0,"B,W",Creature,Thrull,dgm,2013,uncommon
Jhoira of the Ghitu Avatar,0.0,,Vanguard,,pmoa,2003,rare
Skyclave Aerialist // Skyclave Invader,2.0,"G,U",Creature,"Merfolk,Scout,//,Creature,—,Phyrexian,Merfolk,Scout",mom,2023,uncommon
Loxodon Surveyor,3.0,G,Creature,"Elephant,Scout",dft,2025,common
Falkenrath Reaver,2.0,R,Creature,Vampire,emn,2016,common
Vivisurgeon's Insight,5.0,U,Sorcery,,one,2023,common
Barkshell Blessing,1.0,"G,W",Instant,,shm,2008,common
Draconic Fealty,1.0,B,Sorcery,,ytdm,2025,uncommon
Phyrexian Seedling,3.0,G,Creature,"Phyrexian,Plant",mb2,2024,rare
Thundering Chariot,4.0,,Artifact,Vehicle,thb,2020,uncommon
Tiefling Outcasts,1.0,R,Creature,"Tiefling,Peasant",hbg,2022,rare
Riot Devils,3.0,R,Creature,Devil,isd,2011,common
Rebel Salvo,3.0,R,Instant,,one,2023,uncommon
Trick Shot,5.0,R,Instant,,otj,2024,common
Raiders' Spoils,4.0,B,Enchantment,,ktk,2014,uncommon
Intruder's Inquisition,2.0,"B,R",Sorcery,,yotj,2024,uncommon
Shu Foot Soldiers,3.0,W,Creature,"Human,Soldier",ptk,1999,common
Tournament Grounds,0.0,"B,R,W",Land,,eld,2019,uncommon
Knight Watch,5.0,W,Sorcery,,gtc,2013,common
Village Ironsmith // Ironfang,2.0,R,Creature,"Human,Werewolf,//,Creature,—,Werewolf",isd,2011,common
Serra,0.0,,Vanguard,,pvan,1997,rare
Wingbeat Warrior,3.0,W,Creature,"Bird,Soldier,Warrior",lgn,2003,common
Tropical Storm,1.0,G,Sorcery,,mir,1996,uncommon
Dralnu's Pet,3.0,"B,U",Creature,Shapeshifter,pls,2001,rare
Ominous Roost,3.0,U,Enchantment,,mid,2021,uncommon
Alien,0.0,U,"Token,Creature",Alien,tpip,2024,common
Ashuza's Breath,2.0,R,Sorcery,,psdg,2001,rare
Ghosthelm Courier,3.0,U,Creature,"Human,Wizard",ons,2002,uncommon
Stonehorn Chanter,6.0,W,Creature,"Rhino,Cleric",m14,2013,uncommon
Lucent Liminid,5.0,W,"Enchantment,Creature",Elemental,fut,2007,common
A-Stimulus Package,4.0,"G,R",Enchantment,,snc,2022,uncommon
Bounty: Frankie The Fang // Wanted!,0.0,,"Card,//,Card",,totc,2024,common
Cabal Executioner,4.0,B,Creature,"Human,Cleric",ons,2002,uncommon
Inflame,1.0,R,Instant,,pcy,2000,common
Iron-Fist Pulverizer,5.0,R,Creature,"Giant,Warrior",otj,2024,common
Smothering Abomination,4.0,B,Creature,Eldrazi,bfz,2015,rare
Live or Die,5.0,B,Instant,,dsk,2024,uncommon
Arms Race,4.0,R,Enchantment,,bro,2022,uncommon
Noble Quarry,3.0,G,"Enchantment,Creature",Unicorn,bng,2014,uncommon
Eldritch Moon Checklist,0.0,,Card,,temn,2016,common
Great Wall,3.0,W,Enchantment,,leg,1994,uncommon
Daru Lancer,6.0,W,Creature,"Human,Soldier",ons,2002,common
Piranha Fly,2.0,U,Creature,"Fish,Insect",dsk,2024,common
Acolyte's Reward,2.0,W,Instant,,bng,2014,uncommon
A-Spell Satchel,2.0,,Artifact,,stx,2021,uncommon
"Gideon, Ally of Zendikar Emblem",0.0,,Emblem,Gideon,tbfz,2015,common
Vodalian War Machine,3.0,U,Creature,Wall,fem,1994,rare
Echo of Eons // Echo of Eons,0.0,,"Card,//,Card",,amh1,2019,common
Fathom Trawl,5.0,U,Sorcery,,lrw,2007,rare
Palliation Accord,5.0,"U,W",Enchantment,,dis,2006,uncommon
Redcap Thief,3.0,R,Creature,"Goblin,Rogue",woe,2023,common
Snow Mercy,4.0,W,"Snow,Enchantment",,hho,2010,rare
Deadhead,4.0,B,Creature,Zombie,ugl,1998,common
Dripping Dead,6.0,B,Creature,Zombie,lgn,2003,common
Gerrard's Command,2.0,"G,W",Instant,,pls,2001,common
Concert Kaboomist,3.0,R,Creature,"Goblin,Artificer",ymkm,2024,uncommon
Painful Bond,2.0,B,Instant,,yneo,2022,uncommon
Stinging Hivemaster,3.0,B,Creature,"Phyrexian,Warlock",one,2023,common
Summon: Yojimbo,4.0,W,"Enchantment,Creature","Saga,Samurai",fic,2025,rare
Tolarian Terror // Tolarian Terror,0.0,,"Card,//,Card",,admu,2022,common
Brian Selden Bio,0.0,,Card,,wc98,1998,common
"Mu Yanling, Sky Dancer Emblem",0.0,,Emblem,,tm20,2019,common
Sleep-Cursed Faerie // Sleep-Cursed Faerie,0.0,,"Card,//,Card",,awoe,2023,common
Sunspear Shikari // Sunspear Shikari,0.0,,"Card,//,Card",,acmm,2023,common
Wretched Camel,2.0,B,Creature,"Zombie,Camel",hou,2017,common
Moaning Spirit,3.0,B,Creature,Spirit,p02,1998,common
Catalyst Elemental,3.0,R,Creature,Elemental,m19,2018,common
Weftstalker Ardent,3.0,R,Creature,"Drix,Artificer",eoe,2025,uncommon
Entrails Feaster,1.0,B,Creature,"Zombie,Cat",ons,2002,rare
Atraxa's Skitterfang,3.0,,"Artifact,Creature","Phyrexian,Insect",one,2023,uncommon
Crowd-Control Warden,5.0,"G,W",Creature,"Centaur,Soldier",mkm,2024,common
Ferropede,3.0,,"Artifact,Creature",Insect,5dn,2004,uncommon
Sowing Mycospawn,4.0,G,Creature,"Eldrazi,Fungus",mh3,2024,rare
Loch Larent,0.0,U,Land,,ywoe,2023,uncommon
Manta Riders,1.0,U,Creature,Merfolk,tmp,1997,common
Lapis Lazuli Talisman,2.0,,Artifact,,ice,1995,uncommon
Nightdrinker Moroii,4.0,B,Creature,Vampire,mkm,2024,uncommon
Ruination Wurm,6.0,"G,R",Creature,Wurm,gtc,2013,common
Vivi Ornitier // Vivi Ornitier,0.0,,"Card,//,Card",,afin,2025,common
Hungry for More,2.0,"B,R",Sorcery,,mid,2021,uncommon
Silken Strength,2.0,G,Enchantment,Aura,dft,2025,common
Totem Speaker,5.0,G,Creature,"Elf,Druid",lgn,2003,uncommon
Manaform Hellkite // Manaform Hellkite,0.0,,"Card,//,Card",,avow,2021,common
Boilerbilges Ripper // Boilerbilges Ripper,0.0,,"Card,//,Card",,adsk,2024,common
Essence Capture,2.0,U,Instant,,rna,2019,uncommon
Spawnbroker,3.0,U,Creature,"Human,Wizard",rav,2005,rare
Adherent of Hope,2.0,W,Creature,"Human,Soldier",m21,2020,common
Mother Bear,2.0,G,Creature,Bear,mh1,2019,common
Queen's Bay Soldier,2.0,B,Creature,"Vampire,Soldier",xln,2017,common
"Gale, Holy Conduit",5.0,"U,W","Legendary,Creature","Human,Wizard",hbg,2022,mythic
"Merry, Esquire of Rohan // Merry, Esquire of Rohan",0.0,,"Card,//,Card",,altr,2023,common
Tamiyo's Epiphany,4.0,U,Sorcery,,war,2019,common
Shepherd of the Cosmos,6.0,W,Creature,"Angel,Warrior",khm,2021,uncommon
Sirocco,2.0,R,Instant,,mir,1996,uncommon
Dog Illusion,0.0,U,"Token,Creature","Dog,Illusion",tafr,2021,common
Dazzling Ramparts,5.0,W,Creature,Wall,ktk,2014,uncommon
Alms Beast,4.0,"B,W",Creature,Beast,gtc,2013,rare
Call to Serve,2.0,W,Enchantment,Aura,avr,2012,common
Armored Skaab,3.0,U,Creature,"Zombie,Warrior",isd,2011,common
Jet Medallion // Jet Medallion,0.0,,"Card,//,Card",,amh3,2024,common
Spontaneous Generation,4.0,G,Sorcery,,mmq,1999,rare
Overzealous Muscle,5.0,B,Creature,"Ogre,Mercenary",otj,2024,common
Cat Warrior,0.0,W,"Token,Creature","Cat,Warrior",tmh3,2024,common
Emissary's Ploy,0.0,,Conspiracy,,cn2,2016,rare
Orcish Squatters Avatar,0.0,,Vanguard,,pmoa,2003,rare
"A-Nadu, Winged Wisdom",3.0,"G,U","Legendary,Creature","Bird,Wizard",mh3,2024,rare
Traproot Kami,1.0,G,Creature,Spirit,bok,2005,common
Minion's Return,3.0,B,Enchantment,Aura,thb,2020,uncommon
Kjeldoran Warrior,1.0,W,Creature,"Human,Warrior",ice,1995,common
Royal // Virtuous,0.0,,"Token,Enchantment","Aura,Role,//,Token,Enchantment,—,Aura,Role",twoc,2023,common
Ravenous Necrotitan,4.0,B,Creature,"Phyrexian,Horror",one,2023,uncommon
Teetering Peaks,0.0,R,Land,,zen,2009,common
Truth or Consequences,4.0,"R,U",Sorcery,,who,2023,uncommon
Chrome Steed,4.0,,"Artifact,Creature",Horse,som,2010,common
"Henzie ""Toolbox"" Torre // Henzie ""Toolbox"" Torre",0.0,,"Card,//,Card",,asnc,2022,common
Vanguard's Shield,2.0,,Artifact,Equipment,avr,2012,common
Zagoth Mamba,1.0,B,Creature,"Nightmare,Snake",iko,2020,uncommon
Aether Web,2.0,G,Enchantment,Aura,tsp,2006,common
"Dihada, Binder of Wills",4.0,"B,R,W","Legendary,Planeswalker",Dihada,dmc,2022,mythic
Marauding Knight,4.0,B,Creature,"Phyrexian,Zombie,Knight",inv,2000,rare
Daggerfang Duo,3.0,B,Creature,"Rat,Squirrel",blb,2024,common
Barrowgoyf,3.0,B,Creature,Lhurgoyf,m3c,2024,rare
A-Lapis Orb of Dragonkind,3.0,U,Artifact,,hbg,2022,uncommon
"Byode, Inverse Sun",4.0,"B,U","Legendary,Universewalker",Byode,ph21,2022,mythic
The Eternal Wanderer // The Eternal Wanderer,0.0,,"Card,//,Card",,aone,2023,common
Dino DNA,1.0,,Artifact,,rex,2023,rare
Warmth,2.0,W,Enchantment,,tmp,1997,uncommon
